node,number_of_visits
0306803054,8.93e-05
0553270435,8.93e-05
1574532960,8.93e-05
1559273755,8.92e-05
0140440488,8.91e-05
0135296374,8.91e-05
0919951309,8.91e-05
1585360775,8.91e-05
0262540428,8.91e-05
0201143798,8.91e-05
0471404039,8.9e-05
0743526007,8.89e-05
076192275X,8.89e-05
0743522869,8.89e-05
0879753447,8.88e-05
0787950599,8.88e-05
067404813X,8.88e-05
0827375921,8.88e-05
061511217X,8.87e-05
0806517778,8.87e-05
1559277440,8.87e-05
0375753494,8.87e-05
1889096083,8.86e-05
0684870290,8.86e-05
0688151310,8.86e-05
1930082142,8.86e-05
0679410449,8.86e-05
0399527389,8.85e-05
0071406417,8.85e-05
047111460X,8.85e-05
027594610X,8.84e-05
0375418857,8.84e-05
0879804335,8.84e-05
0471415138,8.84e-05
0312247389,8.84e-05
1564144720,8.83e-05
0471354252,8.83e-05
0814479448,8.83e-05
032416551X,8.83e-05
0375401660,8.83e-05
0966103203,8.82e-05
0873649710,8.82e-05
0875421814,8.82e-05
0694521973,8.82e-05
0023933003,8.81e-05
1878901869,8.81e-05
0671041282,8.81e-05
0875963633,8.81e-05
1577311566,8.81e-05
1558609237,8.8e-05
0399525750,8.8e-05
0070358184,8.8e-05
0898799279,8.8e-05
068483345X,8.8e-05
0553373196,8.8e-05
0486268721,8.8e-05
0915132389,8.79e-05
1555611702,8.79e-05
0814470831,8.79e-05
1877749362,8.78e-05
0759640939,8.78e-05
B00005A3K8,8.78e-05
0486284999,8.78e-05
0060392703,8.78e-05
0915811863,8.77e-05
0970804903,8.77e-05
0844232327,8.77e-05
0934986762,8.77e-05
0380716038,8.76e-05
1569246270,8.76e-05
047115380X,8.76e-05
0066620600,8.76e-05
0787938858,8.76e-05
079314826X,8.75e-05
1567181120,8.75e-05
0873377931,8.75e-05
1567183581,8.75e-05
0671763164,8.75e-05
0743227581,8.75e-05
096063889X,8.75e-05
087364168X,8.75e-05
051788710X,8.74e-05
0963571974,8.74e-05
0072445297,8.74e-05
0898798140,8.74e-05
0300072023,8.74e-05
0486272745,8.74e-05
0873375726,8.74e-05
1582342334,8.73e-05
0898796466,8.73e-05
0324145632,8.73e-05
0670883395,8.73e-05
0324015658,8.73e-05
0375405909,8.73e-05
1558671056,8.72e-05
0872201473,8.72e-05
0898792304,8.72e-05
1886039453,8.72e-05
0965026183,8.72e-05
0471351601,8.72e-05
0964593408,8.72e-05
089281814X,8.72e-05
0449210103,8.71e-05
0060196580,8.71e-05
0895261588,8.71e-05
1887166815,8.71e-05
0415185300,8.71e-05
0898797713,8.7e-05
0743234839,8.7e-05
0300064039,8.7e-05
1564146200,8.7e-05
0877283486,8.7e-05
1564143996,8.7e-05
1574533320,8.69e-05
0465031765,8.69e-05
0674992911,8.69e-05
0471161608,8.69e-05
0812933060,8.69e-05
0684857049,8.69e-05
0809253437,8.69e-05
0915166674,8.68e-05
0898628474,8.68e-05
0385416040,8.68e-05
0393038920,8.68e-05
1561703877,8.68e-05
1564556239,8.67e-05
0534260349,8.67e-05
0854351647,8.67e-05
0060652896,8.67e-05
0670881465,8.66e-05
067089155X,8.66e-05
0966288998,8.66e-05
0849961912,8.65e-05
0192833936,8.65e-05
0787957038,8.65e-05
0262620014,8.65e-05
0735200912,8.65e-05
0941394034,8.65e-05
1885408595,8.65e-05
0553476742,8.65e-05
0553370618,8.65e-05
1882883381,8.64e-05
1557094489,8.64e-05
0873377672,8.64e-05
0028639197,8.64e-05
0451526732,8.64e-05
1890035017,8.64e-05
0963401947,8.64e-05
1891984012,8.64e-05
1564596605,8.63e-05
0874779219,8.63e-05
1881052826,8.63e-05
0151004013,8.63e-05
1561707856,8.63e-05
097244629X,8.63e-05
0793107474,8.63e-05
0964287927,8.63e-05
073820157X,8.62e-05
1571742476,8.62e-05
1564145360,8.62e-05
068484608X,8.62e-05
0471064114,8.62e-05
1885640668,8.61e-05
0300082738,8.61e-05
0812933168,8.61e-05
074352070X,8.61e-05
1580621937,8.61e-05
0890877106,8.61e-05
0521342406,8.61e-05
0671691406,8.61e-05
1577310489,8.61e-05
0195152832,8.61e-05
1570625549,8.6e-05
1567310745,8.6e-05
0875167349,8.6e-05
0312235003,8.6e-05
1852400536,8.6e-05
0694522848,8.6e-05
1570713936,8.6e-05
0816038716,8.59e-05
1565115201,8.59e-05
0310485002,8.59e-05
0761522212,8.59e-05
0971056307,8.59e-05
0875848362,8.59e-05
0714650919,8.59e-05
1570424144,8.59e-05
0684865424,8.59e-05
1557503923,8.59e-05
1580171087,8.59e-05
1574100939,8.59e-05
059522055X,8.58e-05
0881334448,8.58e-05
1578511895,8.58e-05
1401901727,8.58e-05
0486414248,8.58e-05
188495622X,8.58e-05
0965857409,8.58e-05
1570625190,8.58e-05
0553381962,8.58e-05
0072311223,8.58e-05
0835601765,8.57e-05
0120489201,8.57e-05
B00004XQOT,8.57e-05
0938423045,8.57e-05
0767902998,8.57e-05
0515090484,8.57e-05
1567315682,8.56e-05
0743509358,8.56e-05
1573228575,8.56e-05
0898795125,8.56e-05
0761508554,8.56e-05
0195135083,8.56e-05
0307460010,8.56e-05
0446389293,8.56e-05
080650997X,8.56e-05
0671520644,8.56e-05
0471120294,8.56e-05
0253208602,8.56e-05
0963537822,8.56e-05
1559944676,8.55e-05
0887307094,8.55e-05
1581801300,8.55e-05
0060193689,8.55e-05
091354325X,8.55e-05
0793139023,8.55e-05
0075543729,8.55e-05
0071387331,8.55e-05
1581150288,8.55e-05
0028740912,8.54e-05
0898794080,8.54e-05
1893984001,8.54e-05
0813398282,8.54e-05
0226500446,8.54e-05
1572240695,8.54e-05
0671628860,8.54e-05
0671041290,8.54e-05
093917345X,8.54e-05
1582971587,8.54e-05
047154860X,8.54e-05
0875847951,8.54e-05
1930082169,8.54e-05
0393961451,8.54e-05
078795019X,8.54e-05
0941188108,8.54e-05
0062725009,8.54e-05
0393020371,8.54e-05
1928611044,8.53e-05
0872203883,8.53e-05
0446912115,8.53e-05
1558740902,8.53e-05
0451625250,8.53e-05
1572242035,8.53e-05
1558508465,8.53e-05
0743510119,8.53e-05
158234082X,8.53e-05
0872203948,8.53e-05
0393962202,8.52e-05
0761924191,8.52e-05
0070570752,8.52e-05
0446531790,8.52e-05
1559278404,8.52e-05
0891415327,8.52e-05
0452267234,8.52e-05
0787957216,8.52e-05
0609610066,8.52e-05
1558608400,8.52e-05
0486270661,8.51e-05
0471254541,8.51e-05
0812922468,8.51e-05
0970565100,8.51e-05
0684825287,8.51e-05
0446675334,8.51e-05
0393952169,8.5e-05
0312110014,8.5e-05
0684871807,8.5e-05
1559273860,8.5e-05
0310501016,8.5e-05
1580083048,8.5e-05
1580627935,8.5e-05
0060188693,8.5e-05
067964038X,8.5e-05
0887307434,8.5e-05
0962732710,8.5e-05
0671869213,8.49e-05
0694524107,8.49e-05
1901250962,8.49e-05
0764550721,8.49e-05
1565114140,8.49e-05
0787954039,8.48e-05
0965897818,8.48e-05
0929638298,8.48e-05
0971088802,8.48e-05
068816403X,8.48e-05
0553352687,8.48e-05
0066619920,8.47e-05
1571741097,8.47e-05
0814322468,8.47e-05
0937750190,8.47e-05
0201924781,8.47e-05
0679463224,8.47e-05
0226245349,8.47e-05
1578050391,8.47e-05
0671887076,8.47e-05
0889651507,8.46e-05
0195120167,8.46e-05
0938716344,8.46e-05
086531862X,8.46e-05
157851441X,8.46e-05
0130307947,8.46e-05
1555520421,8.46e-05
0671520318,8.46e-05
0873378008,8.46e-05
1930097271,8.46e-05
053310873X,8.46e-05
1568303823,8.46e-05
048640661X,8.45e-05
0738206652,8.45e-05
0553251473,8.45e-05
0898797772,8.45e-05
020168859X,8.45e-05
0460873822,8.45e-05
0965680908,8.45e-05
0684859211,8.45e-05
0385231822,8.44e-05
0965053407,8.44e-05
1855381125,8.44e-05
0761506306,8.44e-05
0071414339,8.44e-05
1556433204,8.44e-05
1561708097,8.44e-05
0865474370,8.44e-05
0761532390,8.43e-05
1579490190,8.43e-05
0743500474,8.43e-05
0968492800,8.43e-05
1930082002,8.43e-05
0722531958,8.43e-05
1568491859,8.43e-05
0028653378,8.43e-05
089526711X,8.43e-05
1560871385,8.43e-05
0684823772,8.43e-05
0809229145,8.43e-05
0743204654,8.43e-05
1888970073,8.42e-05
0875846416,8.42e-05
0967991218,8.42e-05
0521273021,8.42e-05
1586210386,8.42e-05
0451527461,8.42e-05
1883599164,8.42e-05
156718670X,8.42e-05
0471361208,8.42e-05
0967513936,8.41e-05
0440223067,8.41e-05
1578518717,8.41e-05
0671315560,8.41e-05
0471223298,8.41e-05
0671660721,8.41e-05
0300064020,8.41e-05
0875421997,8.41e-05
1558500596,8.4e-05
1564596737,8.4e-05
0875844162,8.4e-05
0966132777,8.4e-05
0609807773,8.4e-05
0738700924,8.4e-05
0140246010,8.4e-05
9810234260,8.4e-05
0743212355,8.4e-05
0786881631,8.4e-05
0671628259,8.4e-05
0964882922,8.4e-05
0300002386,8.4e-05
0849381533,8.4e-05
0895298791,8.39e-05
0028615557,8.39e-05
0060928727,8.39e-05
1582380244,8.39e-05
0966910249,8.39e-05
0961673605,8.39e-05
096256057X,8.39e-05
0813330858,8.39e-05
0671046624,8.39e-05
0028638883,8.39e-05
0793137160,8.39e-05
1570629781,8.39e-05
0891097058,8.39e-05
0385309201,8.39e-05
1564965163,8.39e-05
1885356633,8.39e-05
0471415723,8.39e-05
1585420921,8.39e-05
0312186347,8.39e-05
1929494165,8.39e-05
0609803999,8.38e-05
014027801X,8.38e-05
094254014X,8.38e-05
0671755455,8.38e-05
0872201775,8.38e-05
0517884534,8.38e-05
0201721651,8.38e-05
157071777X,8.38e-05
1558506993,8.38e-05
0671576976,8.38e-05
1886230226,8.38e-05
0060957425,8.38e-05
0924944005,8.38e-05
1886230307,8.38e-05
0198750242,8.38e-05
0192832506,8.37e-05
0891091920,8.37e-05
0310494818,8.37e-05
0226500438,8.37e-05
0471042366,8.37e-05
0823045404,8.37e-05
0823013472,8.37e-05
0140442278,8.37e-05
0452276438,8.37e-05
0300084285,8.37e-05
0965897842,8.37e-05
0804007985,8.37e-05
1858285895,8.36e-05
0872204529,8.36e-05
1587680009,8.36e-05
1570620717,8.36e-05
1559277459,8.36e-05
0553528521,8.36e-05
1591391466,8.36e-05
0446608254,8.36e-05
0671519956,8.36e-05
0060927488,8.36e-05
007229647X,8.35e-05
1561583278,8.35e-05
1573222372,8.35e-05
0743525167,8.35e-05
0674992628,8.35e-05
0140432086,8.35e-05
0375411747,8.35e-05
0553456121,8.35e-05
007016357X,8.35e-05
087630742X,8.35e-05
0226238040,8.35e-05
1559947241,8.35e-05
1567188117,8.35e-05
1582341400,8.34e-05
0130477222,8.34e-05
0670899240,8.34e-05
0764551310,8.34e-05
0375409076,8.34e-05
0451184777,8.34e-05
1885167172,8.34e-05
0471496065,8.34e-05
025328029X,8.34e-05
0425156095,8.34e-05
0130293202,8.34e-05
0970932103,8.34e-05
0809231727,8.34e-05
0830816526,8.34e-05
1567187919,8.34e-05
0137993625,8.34e-05
067104334X,8.33e-05
1568331266,8.33e-05
0460874314,8.33e-05
0875423205,8.33e-05
0967852978,8.33e-05
1556520484,8.33e-05
0385502966,8.33e-05
0553714465,8.33e-05
0809225131,8.33e-05
1578515823,8.32e-05
1577310977,8.32e-05
0802437095,8.32e-05
091641065X,8.32e-05
0553525689,8.32e-05
1564556409,8.32e-05
0688162010,8.32e-05
0380701510,8.32e-05
0521349931,8.32e-05
0743509374,8.32e-05
1580623158,8.32e-05
0136715125,8.32e-05
0399525793,8.32e-05
1567184286,8.32e-05
188905111X,8.31e-05
0486408914,8.31e-05
6305419655,8.31e-05
0609807234,8.31e-05
0767903803,8.31e-05
1578630010,8.31e-05
1573245704,8.31e-05
0201461358,8.31e-05
8479534486,8.31e-05
002863389X,8.31e-05
0060506083,8.31e-05
1574101250,8.31e-05
1404314784,8.31e-05
0970116209,8.31e-05
0812926285,8.31e-05
0385495900,8.3e-05
155927655X,8.3e-05
0761521305,8.3e-05
0060187654,8.3e-05
0671510614,8.3e-05
0743517822,8.3e-05
1403336806,8.3e-05
0471192090,8.3e-05
1886433380,8.3e-05
075069789X,8.3e-05
0307440087,8.3e-05
156496602X,8.3e-05
0971768242,8.3e-05
1564143929,8.3e-05
0787957127,8.3e-05
0781254418,8.3e-05
1566251117,8.3e-05
0872203166,8.29e-05
0743517857,8.29e-05
0471013218,8.29e-05
0136032753,8.29e-05
0872201368,8.29e-05
1573245739,8.29e-05
1883219078,8.29e-05
0872203956,8.29e-05
0071417524,8.29e-05
0887307663,8.29e-05
0898598591,8.29e-05
0694521388,8.29e-05
1401901719,8.29e-05
0887308619,8.29e-05
0376020431,8.28e-05
0967175402,8.28e-05
0074709135,8.28e-05
0300087276,8.28e-05
B000062UJ2,8.28e-05
006000973X,8.28e-05
0385314264,8.28e-05
0844231002,8.28e-05
0963425994,8.28e-05
0446672602,8.28e-05
089529835X,8.28e-05
0964287935,8.28e-05
0814404243,8.28e-05
0028627393,8.27e-05
1557782814,8.27e-05
1570231788,8.27e-05
1567188028,8.27e-05
0312075316,8.27e-05
0452281539,8.27e-05
0312263392,8.27e-05
0849301017,8.27e-05
0300082851,8.27e-05
1899836225,8.27e-05
0963469940,8.27e-05
0805420789,8.27e-05
0814403352,8.27e-05
159007078X,8.27e-05
0764551590,8.27e-05
1883642043,8.27e-05
0609803654,8.27e-05
0226245330,8.27e-05
1889051314,8.27e-05
0967686113,8.26e-05
0942540069,8.26e-05
0314228640,8.26e-05
1564143465,8.26e-05
0793160324,8.26e-05
074350920X,8.26e-05
0883658941,8.25e-05
1567404464,8.25e-05
1883219965,8.25e-05
0814479162,8.25e-05
0195058607,8.25e-05
0963473832,8.25e-05
0201725908,8.25e-05
0375401571,8.25e-05
0911589090,8.25e-05
0684815818,8.25e-05
0735200041,8.25e-05
0394298829,8.25e-05
080326366X,8.25e-05
1899836675,8.25e-05
0684823713,8.24e-05
0062506617,8.24e-05
1881052338,8.24e-05
0312141114,8.24e-05
0924944102,8.24e-05
0521453895,8.24e-05
1564141551,8.24e-05
0140102310,8.24e-05
088730639X,8.24e-05
0844224472,8.24e-05
0471362794,8.24e-05
0028623924,8.24e-05
0743507681,8.24e-05
0879753455,8.24e-05
0471132985,8.24e-05
0691026157,8.24e-05
0201000822,8.24e-05
047147925X,8.23e-05
0743246098,8.23e-05
0743522850,8.23e-05
089879420X,8.23e-05
0393956512,8.23e-05
0694525049,8.23e-05
0140447520,8.23e-05
156731306X,8.23e-05
0787960128,8.23e-05
1559276266,8.23e-05
0028643763,8.23e-05
1582970033,8.23e-05
1585441872,8.23e-05
0201629836,8.22e-05
0132923939,8.22e-05
0967752809,8.22e-05
096802923X,8.22e-05
0873375890,8.22e-05
0674993047,8.22e-05
0761517596,8.22e-05
0471330213,8.22e-05
0471385646,8.22e-05
1403308357,8.22e-05
0743520335,8.22e-05
1555424120,8.22e-05
0671602470,8.21e-05
0471109878,8.21e-05
0743420373,8.21e-05
1555715532,8.21e-05
1889964034,8.21e-05
1580080855,8.21e-05
0671682385,8.21e-05
0071374981,8.21e-05
0684842408,8.21e-05
0679463216,8.21e-05
1586214640,8.21e-05
1559949678,8.21e-05
0814478891,8.21e-05
0312204213,8.21e-05
1580622100,8.21e-05
0814477631,8.21e-05
1564968936,8.21e-05
0740703579,8.21e-05
1893705153,8.21e-05
0972425403,8.21e-05
1574531476,8.21e-05
1582343292,8.21e-05
1884822622,8.21e-05
0787122599,8.21e-05
0275974162,8.2e-05
0028608399,8.2e-05
0814479707,8.2e-05
0312209045,8.2e-05
0743525175,8.2e-05
0788160192,8.2e-05
0743517849,8.2e-05
0965516105,8.2e-05
0694514799,8.2e-05
0140447180,8.2e-05
1582970165,8.2e-05
0684823748,8.2e-05
0321113624,8.2e-05
0875844480,8.19e-05
1571121110,8.19e-05
0195042395,8.19e-05
0672325195,8.19e-05
0814405053,8.19e-05
0940374269,8.19e-05
0471174696,8.19e-05
0865713979,8.19e-05
1559944706,8.19e-05
1929685130,8.19e-05
188321906X,8.19e-05
0471381802,8.19e-05
0814402860,8.18e-05
0471398128,8.18e-05
0440222281,8.18e-05
0452283922,8.18e-05
0937611107,8.18e-05
0971768250,8.18e-05
1568843895,8.18e-05
0964859017,8.18e-05
1580084737,8.18e-05
0809224348,8.18e-05
1586214551,8.18e-05
1555422659,8.18e-05
1852301678,8.18e-05
007007108X,8.18e-05
0961413549,8.18e-05
156414481X,8.18e-05
031406690X,8.18e-05
1551802538,8.18e-05
1400047730,8.18e-05
1893384004,8.18e-05
0684865165,8.18e-05
0805065628,8.18e-05
0471160784,8.18e-05
0385477813,8.17e-05
097019000X,8.17e-05
0787944335,8.17e-05
0071376712,8.17e-05
1889051497,8.17e-05
0060093668,8.17e-05
0913543446,8.17e-05
0471147419,8.17e-05
0500278466,8.17e-05
0925480541,8.17e-05
0805055371,8.17e-05
1555714293,8.17e-05
0914094564,8.17e-05
0679436561,8.16e-05
0201483858,8.16e-05
1574101374,8.16e-05
0380816245,8.16e-05
0911226400,8.16e-05
0806522755,8.16e-05
0912937319,8.16e-05
096405020X,8.16e-05
0874779618,8.16e-05
047104220X,8.16e-05
0195120183,8.16e-05
0743411919,8.16e-05
0877287872,8.16e-05
0671505947,8.16e-05
0449900681,8.16e-05
0071398503,8.16e-05
0873378350,8.16e-05
042517445X,8.16e-05
0891348271,8.16e-05
0898793629,8.16e-05
1559353392,8.16e-05
0674817362,8.15e-05
0345340892,8.15e-05
0967911311,8.15e-05
1589800079,8.15e-05
0671582488,8.15e-05
0553380834,8.15e-05
0139573909,8.15e-05
0679413308,8.15e-05
0471229172,8.15e-05
0750698764,8.15e-05
0963938703,8.15e-05
0060988606,8.15e-05
0882951254,8.15e-05
0446675989,8.14e-05
0310521815,8.14e-05
0671775308,8.14e-05
0743517873,8.14e-05
0471363294,8.14e-05
0674003357,8.14e-05
0066620678,8.14e-05
0324020023,8.14e-05
1886230366,8.14e-05
0942391365,8.14e-05
1586635808,8.14e-05
0750631325,8.14e-05
B000066TPP,8.14e-05
0399146067,8.14e-05
0071357750,8.13e-05
0966141407,8.13e-05
0887306128,8.13e-05
1862045526,8.13e-05
0912045485,8.13e-05
0071353208,8.13e-05
0913543098,8.13e-05
0966571916,8.13e-05
0314241302,8.13e-05
0380718154,8.13e-05
0471284920,8.12e-05
0300088310,8.12e-05
1564554759,8.12e-05
0684854732,8.12e-05
0679420118,8.12e-05
0679458158,8.12e-05
0385007051,8.12e-05
0761506128,8.12e-05
B00008AJC5,8.12e-05
1556520492,8.12e-05
0801488311,8.12e-05
0876306504,8.12e-05
0800786955,8.12e-05
0892816171,8.12e-05
0849943949,8.12e-05
0814405010,8.12e-05
1584500263,8.12e-05
1883219892,8.12e-05
014039012X,8.12e-05
1585670324,8.12e-05
1576752526,8.12e-05
0300084293,8.12e-05
0787955876,8.11e-05
0871592428,8.11e-05
0670030708,8.11e-05
1890344117,8.11e-05
0764553461,8.11e-05
0966141474,8.11e-05
156924801X,8.11e-05
096167363X,8.11e-05
0875166784,8.11e-05
0393041530,8.11e-05
1885167512,8.11e-05
0192833979,8.1e-05
0761524355,8.1e-05
1883219906,8.1e-05
0465037704,8.1e-05
1551520184,8.1e-05
0967846005,8.1e-05
1581802919,8.1e-05
0687179300,8.1e-05
1577662334,8.1e-05
0140286624,8.1e-05
074352831X,8.1e-05
0962067172,8.1e-05
0743522893,8.1e-05
0966087402,8.09e-05
0471411019,8.09e-05
0394298314,8.09e-05
067164811X,8.09e-05
0521347971,8.09e-05
0130195073,8.09e-05
0738201537,8.09e-05
0965772012,8.09e-05
0743520319,8.09e-05
0971933405,8.09e-05
1740094875,8.09e-05
0393048136,8.09e-05
0694523143,8.09e-05
0935755942,8.09e-05
0139415017,8.09e-05
0865432481,8.09e-05
0670891924,8.09e-05
0812931971,8.09e-05
0060963107,8.09e-05
186105193X,8.09e-05
039951838X,8.08e-05
1558507256,8.08e-05
0814470254,8.08e-05
0399147241,8.08e-05
1586214942,8.08e-05
0671761757,8.08e-05
0937539260,8.08e-05
0957886896,8.07e-05
0671528998,8.07e-05
1572242639,8.07e-05
1886939489,8.07e-05
0759610142,8.07e-05
0967840201,8.07e-05
1401396690,8.07e-05
1889964042,8.07e-05
0786198834,8.07e-05
0738204080,8.07e-05
079314163X,8.07e-05
0471297860,8.07e-05
0887309860,8.07e-05
157805091X,8.07e-05
0553456334,8.07e-05
1578513316,8.06e-05
052148443X,8.06e-05
0380703041,8.06e-05
0066210879,8.06e-05
1580624154,8.06e-05
0256214395,8.06e-05
1852302267,8.06e-05
158376156X,8.06e-05
0425165051,8.06e-05
0201126931,8.06e-05
1558746978,8.06e-05
0679410767,8.06e-05
0130334944,8.06e-05
1401397417,8.06e-05
0658010786,8.06e-05
1574101277,8.06e-05
1885167164,8.06e-05
0140167153,8.06e-05
0765760835,8.05e-05
0714838128,8.05e-05
0966234162,8.05e-05
0071362932,8.05e-05
1559949880,8.05e-05
0517588242,8.05e-05
0809230437,8.05e-05
0471396346,8.05e-05
0446393703,8.05e-05
0786870729,8.05e-05
1929494610,8.05e-05
0735710783,8.05e-05
1574101226,8.04e-05
0761508066,8.04e-05
0971744203,8.04e-05
B000002BRB,8.04e-05
0933405030,8.04e-05
0844224413,8.04e-05
0830816305,8.04e-05
157410103X,8.04e-05
0130102024,8.04e-05
0814477941,8.04e-05
0679445013,8.04e-05
