Product_id;Product_title;Final_year_review_count;Total_review_count;Average_rating;;
068815428X;Gung Ho Turn On the People in Any Organization;3;85;4.5;;
1571741038;Conversations With God An Uncommon Dialogue Book 3;3;237;4.5;;
1565547063;See You at the Top 25th Anniversary Edition;3;13;4.5;;
0553263900;When I Say No I Feel Guilty;3;33;4.5;;
0140109862;Uncommon Genius;3;12;5;;
0451174127;Succeed and Grow Rich Through Persuasion;3;7;5;;
0785266666;Developing The Leader Within You;3;41;4.5;;
1560989661;Bananas An American History;3;6;4;;
0963537822;The Good Bye Book How To Heal A Broken Heart In 30 Days;3;14;4.5;;
0060517123;Crossing the Chasm;3;68;4.5;;
0520219783;Damned Lies and Statistics Untangling Numbers from the Media Politicians and Activists;3;23;3.5;;
0471384542;Getting Started in Tax Consulting;3;6;4.5;;
0609803654;Career Management for the Creative Person;3;17;4.5;;
0970952708;Conquering Organizational Change How to Succeed Where Most Companies Fail;3;8;4.5;;
0440147301;Letting Go A 12 Week Personal Action Program to Overcome a Broken Heart;3;24;4;;
1567184243;To Stir a Magick Cauldron A Witch s Guide to Casting and Conjuring;3;97;4;;
1556238193;LEAPS Long Term Equity Anticipation Securites What They Are and How to Use Them for Profit and Protection;3;8;4;;
0767904834;Smart Couples Finish Rich 9 Steps to Creating a Rich Future for You and Your Partner;3;40;4.5;;
1880032619;Creative Visualization The Complete Book on Tape;3;62;4.5;;
0471399205;The NASCAR Way The Business That Drives the Sport;3;12;4.5;;
0786887400;Artistotle s Poetics for Screenwriters Storytelling Secrets from the Greatest Mind in Western Civilization;3;4;4.5;;
1571742727;The Cosmic Ordering Service;3;7;3;;
0312169140;The Making of a Country Lawyer An Autobiography;3;12;4;;
0446347949;Positioning The Battle for Your Mind;3;52;4.5;;
0517884070;The Psychic Pathway A Workbook for Reawakening the Voice of Your Soul;3;26;5;;
0671213326;Art Of Dramatic Writing Its Basis in the Creative Interpretation of Human Motives;3;25;4.5;;
1558506020;Businesses You Can Start Almanac;3;4;4;;
0553270443;Creative Visualization Use the Power of Your Imagination to Create What You Want in Your Life Bantam New Age Book;3;62;4.5;;
067483996X;Strategy The Logic of War and Peace;3;10;3.5;;
0873378199;The Corporate Minutes Book A Legal Guide to Taking Care of Corporate Business;3;4;5;;
0471291064;Overdrive Bill Gates and the Race to Control Cyberspace;3;16;3.5;;
0671739891;The Silva Mind Control Method;3;22;4.5;;
0130195073;Study Guide for Microeconomics;3;17;3;;
0471414069;Inside Secrets to Venture Capital;3;13;4.5;;
0948390530;The Willie Lynch Letter and the Making of a Slave;3;16;3;;
0062503642;The Art of Spiritual Healing;3;6;5;;
0451167724;How to Get Control of Your Time and Your Life;3;38;4.5;;
086543171X;Mis Education of the Negro;3;27;4.5;;
0231119151;I Think Therefore I Laugh;3;8;5;;
0967334608;Money is Love Reconnecting to the Sacred Origins of Money;3;9;4.5;;
1577312295;Creative Visualization Use the Power of Your Imagination to Create What You Want in Your Life;3;62;4.5;;
0874850851;Forced into Glory Abraham Lincoln s White Dream;3;37;3;;
1857882350;The Next Common Sense The e Manager s Guide to Mastering Complexity;3;10;5;;
0684857073;The Nurture Assumption Why Children Turn Out the Way They Do;3;87;3.5;;
0962692115;Even Eagles Need a Push Learning to Soar in a Changing World;3;8;5;;
0743203224;Eyewitness to Power The Essence of Leadership Nixon to Clinton;3;39;4.5;;
0262561468;The Mind Doesn t Work That Way The Scope and Limits of Computational Psychology;3;8;4;;
0688123163;Raving Fans A Revolutionary Approach To Customer Service;3;74;4;;
0060006641;On Writing Well 25th Anniversary The Classic Guide to Writing Nonfiction On Writing Well;3;86;4.5;;
0385239106;Integrity Selling;3;11;4.5;;
1401396682;Fish Sticks A Remarkable Way to Adpat to Changing Times and Keep Your Work Fresh;3;12;4;;
0945353871;The Lessons of History;3;19;5;;
1401900283;Visionseeker Shared Wisdom from the Place of Refuge;3;7;4;;
0767904842;Smart Couples Finish Rich 9 Steps to Creating a Rich Future for You and Your Partner;3;40;4.5;;
0972783210;Wall Street Meat Jack Grubman Frank Quattrone Mary Meeker Henry Blodget and me;3;32;4;;
0722534426;The Art of Systems Thinking Essential Skills for Creativity and Problem Solving;3;8;3.5;;
0395687187;Guerrilla Advertising Guerrilla Marketing;3;6;4;;
0471325465;The Fast Forward MBA in Project Management Quick Tips Speedy Solutions and Cutting Edge Ideas;3;39;4.5;;
0071376496;Beyond e 12 Ways Technology is Transforming Sales Marketing;3;8;5;;
0842336893;Leadership Prayers;3;7;5;;
0936184191;How to Make Ice Cream An Illustrated Step By Step Guide to Perfect Ice Cream Cook s Illustrated How to Cook;3;10;5;;
007140807X;Lower Your Taxes Big Time Wealth Building Tax Reduction Secrets from an IRS Insider;3;26;4.5;;
0520225082;Shoveling Fuel for a Runaway Train Errant Economists Shameful Spenders and a Plan to Stop them All;3;28;4.5;;
1586214632;Rich Dad Advisor s Series Real Estate Riches How to Become Rich Using Your Banker s Money Rich Dad s Advisors Series;3;122;3;;
0812932870;The Other 90 How to Unlock Your Vast Untapped Potential for Leadership and Life;3;26;4;;
047113046X;Literary Agents What They Do How They Do It and How to Find and Work with the Right One for You Revised and Expanded;3;12;4;;
1581311338;Vault Career Guide to Investment Banking 4th Edition Vault Career Guide to Investment Banking;3;6;2.5;;
0062516329;Spiral Dance The 20th Anniversary A Rebirth of the Ancient Religion of the Goddess 20th Anniversary Edition;3;125;4;;
0060199903;The Impossible Just Takes a Little Longer Living with Purpose and Passion;3;6;3.5;;
0674518586;Leadership Without Easy Answers;3;14;3.5;;
0873378326;Tax Savvy for Small Business Sixth Edition;3;16;4.5;;
1558747214;Thoughts Are Things The Things in Your Life and the Thoughts That Are Behind;3;4;4;;
0070633495;Blueprint to the Digital Economy Creating Wealth in the Era of E Business;3;7;4;;
1890344117;Winning Without Intimidation How to Master the Art of Positive Persuasion in Today s Real World in Order to Get What You Want When You Want It;3;39;5;;
0446528595;Swimming Across A Memoir;3;26;4.5;;
0944435424;Three Minute Therapy Change Your Thinking Change Your Life;3;33;4.5;;
0425189848;Friendship with God An Uncommon Dialogue;3;93;4;;
0764552945;Insurance for Dummies;3;12;4.5;;
1585422193;Color by Betty Edwards A Course in Mastering the Art of Mixing Colors;3;9;4.5;;
0465030912;The Mind s I Fantasies and Reflections on Self Soul;3;10;4.5;;
0874810108;How to Know God The Yoga Aphorisms of Patanjali;3;11;4.5;;
0761563520;Maximize Your Presentation Skills How to Speak Look and Act on Your Way to the Top;3;4;5;;
0872201368;Plato Republic;3;60;4.5;;
0787947261;Leader to Leader Enduring Insights on Leadership from the Drucker Foundation s Award Winning Journal;3;6;5;;
0877881901;Christian Writers Market Guide 2002 The Reference Tool for the Christian Writer Christian Writers Market Guide;3;5;5;;
1585421251;The Practical Dreamer s Handbook Finding the Time Money Energy to Live the Life You Want to Live;3;11;5;;
0471418706;The Trading Athlete Winning the Mental Game of Online Trading;3;8;4.5;;
0814471773;Are You Dumb Enough to Be Rich The Amazingly Simple Way to Make Millions in Real Estate;3;32;4.5;;
0735101426;Train Go Sorry Inside a Deaf World;3;9;4;;
0973226501;The Frog and Prince Secrets of Positive Networking To Change Your Life;3;16;5;;
0313232008;The Trachtenberg Speed System of Basic Mathematics;3;19;4.5;;
0066620023;Crossing the Chasm Marketing and Selling High Tech Products to Mainstream Customers;3;68;4.5;;
0735524122;Legal Research and Writing for Paralegals;3;5;3.5;;
0785274405;The 21 Indispensable Qualities of a Leader Becoming the Person Others Will Want to Follow;3;3;4.5;;
0553380079;How to Lose a Guy in 10 Days;3;44;4.5;;
0071373586;Positioning The Battle for Your Mind;3;52;4.5;;
0471645281;The 8 Best Practices of High Performing Salespeople;3;8;4.5;;
1569800405;Younger Women Older Men;3;7;3;;
0609808818;The Change Monster The Human Forces that Fuel or Foil Corporate Transformation and Change;3;17;4;;
0312959095;Self Talk for Weight Loss Lose Weight Keep It Off and Never Diet Again;3;7;3.5;;
0609607715;The Change Monster The Human Forces That Fuel or Foil Corporate Transformation and Change;3;17;4;;
0787903035;The Drucker Foundation The Organization of the Future J B Drucker Foundation Series;3;9;4.5;;
0972020705;America s Secret Establishment An Introduction to the Order of Skull Bones;3;19;4;;
1578590701;Unexplained Strange Sightings Incredible Occurrences Puzzling Physical Phenomena;3;18;4.5;;
0471196533;Forbes® Greatest Business Stories of All Time Forbes;3;11;4;;
0131085646;Paralegal Practice Procedure A Practical Guide for the Legal Assistant;3;4;3.5;;
0898795109;Comedy Writing Secrets;3;13;3.5;;
0766829103;Flash MX Advanced ActionScript;3;4;5;;
1879505444;The Screenwriter s Bible A Complete Guide to Writing Formatting and Selling Your Script;3;59;4.5;;
0071364153;The Hero and the Outlaw Building Extraordinary Brands Through the Power of Archetypes;3;8;4.5;;
0449210103;Looking Out for 1;3;25;4.5;;
0452270863;How to Attract Anyone Anytime Anyplace The Smart Guide to Flirting;3;34;3.5;;
0393318885;The Wealth and Poverty of Nations Why Some Are So Rich and Some So Poor;3;137;3.5;;
0875164269;How to Use the Laws of the Mind;3;7;4.5;;
080650997X;Ninja Mind Control;3;29;3;;
0062736868;Ordinary People Extraordinary Wealth The 8 Secrets of How 5 000 Ordinary Americans Became Successful Investors and How You Can Too;3;70;3;;
1892538083;How to Grow a Second Skin for Your Soul For Those Who Feel Hurt Judged Criticized Abandoned Invalidated When Someone Else Acts Like a Jerk;3;18;4.5;;
0140172173;Inside the Third World The Anatomy of Poverty Penguin Politics;3;5;4;;
0684841460;Competitive Advantage Creating and Sustaining Superior Performance;3;28;4.5;;
0139415017;Venture Capital Handbook New and Revised;3;12;4;;
0062731696;Fiction Writer s Handbook;3;4;4.5;;
0688039693;Leadership and the One Minute Manager Increasing Effectiveness Through Situational Leadership;3;20;4.5;;
0844232424;The Publicity Handbook New Edition The Inside Scoop from More than 100 Journalists and PR Pros on How to Get Great Publicity Coverage;3;5;4;;
0273637541;Way to Trade The Discover Your Successful Trading Personality;3;4;4;;
0070382018;The Ultimate Training Workshop Handbook A Comprehensive Guide to Leading Successful Workshops and Training Programs;3;4;4;;
158827683X;The Autobiography of Benvenuto Cellini;3;11;4.5;;
0806512687;The Candle Magick Workbook Library of the Mystic Arts;3;11;5;;
0735201374;Dow 100 000 Fact or Fiction;3;20;3.5;;
0967206715;Choosing Simplicity Real People Finding Peace and Fulfillment in a Complex World;3;20;4;;
0761530983;Electronic Day Trading Made Easy Revised and Expanded 2nd Edition Become a Successful Trader;3;37;4;;
0673467740;Biology The Science of Life 4th Edition;3;4;5;;
1567184995;Destiny of Souls New Case Studies of Life Between Lives;3;51;4.5;;
1561708291;The Little Money Bible;3;6;5;;
1891434071;U S S;3;11;4.5;;
1402200439;Quantum Leap Thinking An Owner s Guide to the Mind;3;5;4;;
0553455613;Babyhood;3;50;4.5;;
0345436563;Hillary s Choice;3;66;3;;
013035211X;Customer Relationship Management Getting It Right;3;6;5;;
0743242602;The Myth of the First Three Years A New Understanding of Early Brain Development and Lifelong Learning;3;6;3;;
0618219196;The Seven Sins of Memory How the Mind Forgets and Remembers;3;28;4;;
0534368301;Statistics for Management and Economics;3;8;3;;
0471416274;The Average Family s Guide to Financial Freedom How You Can Save a Small Fortune on a Modest Income;3;22;4;;
0809224348;How to Be a People Magnet Finding Friends and Lovers and Keeping Them for Life;3;18;3.5;;
0314258590;The Redbook A Manual on Legal Style;3;4;4;;
1559945443;Sales Power Use the Power of Your Mind to Increase Your Sales Ilva Method of Selling Audio Cassettes;3;4;5;;
1586214705;The Art of Profitability;3;14;4;;
0671046624;Patton on Leadership Strategic Lessons for Corporate Warfare;3;17;4.5;;
0375402144;Gung Ho Turn on the People in Any Organization Cassette;3;85;4.5;;
0875421210;Earth Power Techniques of Natural Magic Llewellyn s Practical Magick;2;47;4.5;;
0486284999;Narrative of the Life of Frederick Douglass Dover Thrift Editions;2;62;4.5;;
0028639197;The Complete Idiot s Guide to Getting Published 2nd Edition;2;55;4.5;;
0130742163;Society The Basics;2;8;3.5;;
0631164014;On Ethics and Economics;2;4;4.5;;
0962959359;How to Win by Quitting;2;7;4;;
0915132397;The Upanishads;2;10;5;;
0240803299;The Art of the Storyboard Storyboarding for Film TV and Animation;2;6;2.5;;
0062516957;Spiritual Divorce Divorce As a Catalyst for an Extraordinary Life;2;19;5;;
0785271007;Becoming A Person Of Influence;2;20;4;;
1558506004;Divorce War 50 Strategies Every Woman Needs To Know To Win;2;16;3;;
0300023731;The Praise of Folly;2;5;5;;
1561452181;Cheap Psychological Tricks for Lovers;2;8;4.5;;
0525945296;The Gift of a Year How Give Yourself Most Meaningful Satisfying Pleasurable Year your Life;2;4;4;;
1881539148;Smart Self Publishing An Author s Guide to Producing a Marketable Book;2;5;4.5;;
1589193571;The Ultimate Gift;2;22;5;;
0773762531;How to Make Hot Cold Calls Your Guide to Making the Sale or Landing That Perfect Job;2;4;5;;
0451527925;Paradise Lost and Paradise Regained The Signet Classic Poetry Series;2;18;5;;
0394298314;How to Read a Person Like a Book;2;12;3.5;;
1580621732;All Men Are Jerks Until Proven Otherwise A Woman s Guide to Understanding Men;2;24;4;;
0394756347;Miseducation PRESCHOOLERS AT RISK;2;5;3;;
0070391475;When Smart People Work for Dumb Bosses How to Survive in a Crazy and Dysfunctional Workplace;2;18;3;;
1555611702;Publishing for Profit Successful Bottom Line Management for Book Publishers;2;10;5;;
096349175X;Managing People Is Like Herding Cats Warren Bennis on Leadership;2;6;3.5;;
080652071X;Your Book of Shadows How to Write Your Own Magickal Spells;2;25;4.5;;
0395883164;The Essentials of MLA Style A Guide to Documentation for Writers of Research Papers;2;3;4.5;;
0060974176;The Machine That Changed the World The Story of Lean Production;2;14;4;;
188516758X;Bringing Out the Best in Others 3 Keys for Business Leaders Educators Coaches and Parents;2;12;4.5;;
0963937170;Bookkeeping Tax Preparation Start Build a Prosperous Bookkeeping Tax Financial Services Business;2;6;4;;
0883473232;Why Am I Afraid to Tell You Who I Am;2;10;5;;
0761125957;How to Connect in Business in 90 Seconds or Less;2;5;5;;
0465031765;Culture Matters How Values Shape Human Progress;2;45;3.5;;
0679410767;Utopia Everyman s Library;2;43;4.5;;
1567188117;The Crone s Book of Charms Spells;2;34;4;;
0060632313;A Parenthesis in Eternity Living the Mystical Life;2;7;5;;
0684844931;Why Smart People Make Big Money Mistakes and How to Correct Them Lessons from the New Science of Behavioral Economics;2;33;4;;
0684846411;Economics Explained Everything You Need to Know About How the Economy Works and Where It s Going;2;22;3.5;;
0679723951;Memories Dreams Reflections Vintage;2;38;4.5;;
0684867176;Harnessing Complexity Organizational Implications of a Scientific Frontier;2;10;3;;
1930082142;Poor Richard s Branding Yourself Online;2;5;5;;
1589800079;Selling Yourself to Others The New Psychology of Sales;2;5;3.5;;
0312904185;The Aquarian Conspiracy Personal and Social Transformation in the 1980s;2;12;3.5;;
